-3.0,0.0,-2.0,0.0,-3.0,1.0,-4.0,12.0,9.0,3.0,0.0,0.0,1.0,1.0,6.0,-1.0,-6.0,-3.0,-1.0,-7.0,-6.0,-4.0,1.0,0.0,12.0,-1.0,-1.0,0.0,-4.0,4.0,1.0,6.0,-36.0,-4.0,0.0,2.0,6.0,-2.0,-5.0,-23.0,10.0,1.0,0.0,-3.0,-6.0,-10.0,-1.0,-6.0,-14.0,-5.0,-2.0,0.0,4.0,10.0,5.0,2.0,-18.0,1.0,1.0,0.0,0.0,-7.0,-11.0,9.0,4
39.0,5.0,0.0,-5.0,-7.0,1.0,2.0,1.0,14.0,4.0,1.0,-3.0,-2.0,-7.0,0.0,8.0,5.0,3.0,-1.0,1.0,0.0,-3.0,-1.0,2.0,-14.0,1.0,-2.0,0.0,5.0,8.0,7.0,6.0,-26.0,-6.0,-1.0,1.0,-1.0,-2.0,-5.0,-11.0,2.0,1.0,-4.0,-3.0,-2.0,1.0,-4.0,-9.0,5.0,-3.0,0.0,1.0,6.0,0.0,-4.0,8.0,-9.0,-4.0,-1.0,0.0,-3.0,-3.0,4.0,-7.0,4
7.0,0.0,-1.0,-2.0,3.0,1.0,-1.0,3.0,-31.0,-8.0,-2.0,-1.0,-1.0,-6.0,-2.0,-5.0,38.0,5.0,0.0,-1.0,-5.0,-7.0,-7.0,-4.0,-1.0,-4.0,-2.0,-1.0,5.0,4.0,5.0,7.0,-32.0,1.0,2.0,0.0,-3.0,-1.0,3.0,-10.0,6.0,1.0,-1.0,-1.0,-4.0,-1.0,-3.0,-8.0,12.0,-2.0,1.0,1.0,1.0,3.0,-2.0,1.0,-13.0,-5.0,-1.0,-6.0,-3.0,0.0,-2.0,-2.0,4
-5.0,-5.0,-2.0,-3.0,-3.0,-1.0,1.0,9.0,38.0,3.0,-2.0,1.0,0.0,1.0,1.0,1.0,-16.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,-2.0,17.0,1.0,2.0,2.0,2.0,7.0,2.0,2.0,28.0,-6.0,-3.0,-2.0,0.0,-6.0,-12.0,13.0,-14.0,1.0,3.0,2.0,5.0,6.0,5.0,-3.0,-42.0,-4.0,-2.0,-5.0,-10.0,-9.0,-1.0,-8.0,13.0,0.0,-2.0,-1.0,1.0,4.0,6.0,-4.0,4
-7.0,-1.0,-2.0,1.0,5.0,-6.0,-6.0,6.0,4.0,3.0,-1.0,-3.0,-10.0,-13.0,-7.0,-6.0,25.0,1.0,-2.0,-2.0,-7.0,-2.0,-2.0,-1.0,16.0,5.0,1.0,2.0,-3.0,2.0,6.0,10.0,-4.0,-3.0,-2.0,-3.0,-3.0,-7.0,1.0,-3.0,-4.0,-3.0,-2.0,-1.0,-1.0,0.0,-2.0,-3.0,-3.0,-3.0,0.0,0.0,6.0,-4.0,-7.0,-6.0,-15.0,-4.0,-3.0,-3.0,-3.0,-4.0,-8.0,-16.0,4
21.0,4.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,-4.0,-2.0,-2.0,7.0,2.0,1.0,6.0,-26.0,-1.0,-1.0,-4.0,-9.0,-6.0,0.0,-18.0,-2.0,-1.0,-2.0,0.0,4.0,-3.0,-6.0,7.0,6.0,-2.0,-1.0,-1.0,-7.0,0.0,-2.0,5.0,-59.0,-5.0,-1.0,3.0,0.0,-5.0,-5.0,-32.0,29.0,3.0,-1.0,-5.0,-5.0,1.0,7.0,36.0,-22.0,2.0,2.0,3.0,4.0,-1.0,1.0,-25.0,4
-10.0,1.0,0.0,-4.0,-5.0,1.0,5.0,-3.0,27.0,-2.0,-2.0,-1.0,0.0,6.0,3.0,15.0,-18.0,-2.0,-1.0,3.0,8.0,9.0,3.0,-8.0,-1.0,-1.0,-1.0,-2.0,-10.0,-12.0,-8.0,10.0,31.0,-2.0,0.0,0.0,8.0,5.0,2.0,8.0,-85.0,-5.0,3.0,1.0,3.0,2.0,2.0,-28.0,56.0,8.0,1.0,2.0,8.0,-1.0,4.0,9.0,-10.0,-2.0,-1.0,-4.0,-4.0,3.0,2.0,-2.0,4
-15.0,-1.0,-1.0,-1.0,-4.0,1.0,-5.0,-12.0,22.0,1.0,-1.0,-4.0,1.0,0.0,5.0,15.0,-21.0,-7.0,-3.0,-4.0,-14.0,-1.0,-4.0,-11.0,-11.0,-1.0,1.0,-2.0,-3.0,-3.0,-4.0,-5.0,19.0,1.0,-2.0,-2.0,-1.0,-4.0,-5.0,7.0,-9.0,-2.0,-1.0,-1.0,0.0,0.0,-5.0,-4.0,-24.0,-5.0,-3.0,-2.0,-1.0,-6.0,-1.0,-20.0,58.0,6.0,1.0,4.0,9.0,2.0,0.0,16.0,4
13.0,2.0,-1.0,-4.0,-5.0,-2.0,-3.0,13.0,-4.0,-3.0,-3.0,-1.0,-4.0,-3.0,-5.0,-17.0,0.0,0.0,3.0,3.0,3.0,-2.0,6.0,-4.0,-17.0,-6.0,-3.0,-4.0,-3.0,-9.0,-4.0,0.0,-23.0,1.0,0.0,0.0,-1.0,-2.0,-1.0,-8.0,6.0,-2.0,-2.0,0.0,-4.0,1.0,0.0,12.0,27.0,0.0,-1.0,1.0,-1.0,-5.0,-4.0,1.0,25.0,0.0,-3.0,-2.0,4.0,5.0,6.0,17.0,4
-27.0,-6.0,-1.0,2.0,1.0,3.0,8.0,-10.0,-11.0,1.0,1.0,2.0,-2.0,-3.0,-6.0,-18.0,-1.0,-1.0,-2.0,-2.0,1.0,7.0,1.0,-3.0,-23.0,-4.0,-4.0,-5.0,-10.0,-10.0,-8.0,5.0,-3.0,-2.0,-2.0,0.0,-4.0,-7.0,-9.0,-21.0,41.0,4.0,-1.0,-1.0,1.0,8.0,3.0,22.0,-44.0,-6.0,0.0,0.0,3.0,-3.0,-3.0,-17.0,-9.0,-1.0,-2.0,-2.0,-2.0,5.0,1.0,-13.0,4
34.0,2.0,-2.0,0.0,4.0,3.0,8.0,28.0,-5.0,-1.0,-3.0,-2.0,-5.0,-5.0,-4.0,-14.0,-7.0,0.0,-2.0,-1.0,-1.0,3.0,-6.0,5.0,-4.0,-3.0,0.0,-1.0,-1.0,9.0,15.0,-3.0,-6.0,-3.0,-1.0,1.0,7.0,0.0,-9.0,-2.0,31.0,2.0,-1.0,-2.0,1.0,-8.0,3.0,18.0,24.0,-2.0,-6.0,-6.0,-4.0,-6.0,-10.0,10.0,-23.0,1.0,3.0,0.0,-6.0,-6.0,-3.0,-27.0,4
21.0,7.0,-1.0,-2.0,8.0,18.0,10.0,15.0,-12.0,-4.0,1.0,2.0,0.0,-10.0,-2.0,-1.0,7.0,2.0,2.0,1.0,1.0,0.0,3.0,11.0,16.0,0.0,-4.0,-3.0,-3.0,2.0,-5.0,24.0,-23.0,-5.0,0.0,-1.0,-4.0,-5.0,0.0,-46.0,37.0,3.0,0.0,-3.0,-1.0,-1.0,-2.0,22.0,-48.0,-6.0,-1.0,2.0,4.0,2.0,0.0,-13.0,18.0,1.0,0.0,-1.0,-4.0,-3.0,-9.0,-2.0,4
-46.0,-5.0,0.0,-2.0,-6.0,-3.0,0.0,0.0,43.0,2.0,-4.0,-4.0,-5.0,1.0,-2.0,7.0,1.0,-1.0,-2.0,0.0,1.0,2.0,1.0,9.0,-17.0,5.0,3.0,4.0,6.0,4.0,5.0,-8.0,-8.0,-4.0,-1.0,-1.0,6.0,1.0,1.0,6.0,-12.0,1.0,-2.0,2.0,3.0,-2.0,8.0,-12.0,36.0,3.0,-2.0,-6.0,-8.0,3.0,-15.0,20.0,-53.0,-7.0,2.0,0.0,-3.0,-6.0,-4.0,-28.0,4
-5.0,-1.0,1.0,-1.0,-9.0,-12.0,-13.0,-5.0,-10.0,-1.0,-2.0,0.0,0.0,6.0,0.0,-8.0,25.0,-4.0,-2.0,-4.0,-8.0,-13.0,-9.0,-1.0,-1.0,-6.0,-4.0,-2.0,-4.0,-2.0,0.0,4.0,-27.0,0.0,1.0,2.0,2.0,1.0,9.0,-1.0,12.0,0.0,-6.0,-3.0,6.0,3.0,0.0,5.0,1.0,3.0,0.0,0.0,-5.0,-2.0,-1.0,5.0,-6.0,0.0,-1.0,-1.0,-1.0,-5.0,-5.0,-12.0,4
24.0,2.0,-1.0,-1.0,0.0,-1.0,-2.0,0.0,-7.0,-2.0,-1.0,0.0,-1.0,-3.0,-1.0,13.0,-27.0,-7.0,-1.0,5.0,12.0,6.0,1.0,-19.0,21.0,1.0,-2.0,-2.0,-4.0,3.0,5.0,17.0,32.0,6.0,-2.0,-4.0,-8.0,-3.0,0.0,6.0,13.0,-1.0,3.0,-2.0,-9.0,-3.0,-1.0,-9.0,-33.0,-2.0,0.0,-1.0,2.0,-3.0,0.0,-5.0,19.0,0.0,-2.0,-1.0,1.0,1.0,2.0,10.0,4
-36.0,-7.0,-2.0,-3.0,1.0,0.0,-14.0,-18.0,8.0,-3.0,-3.0,-3.0,-4.0,-8.0,-3.0,9.0,-9.0,4.0,1.0,2.0,-2.0,-3.0,1.0,-12.0,8.0,-2.0,-2.0,3.0,2.0,3.0,3.0,0.0,-40.0,-3.0,-1.0,-3.0,5.0,7.0,3.0,-12.0,18.0,4.0,1.0,1.0,3.0,3.0,0.0,17.0,-2.0,-1.0,-2.0,2.0,6.0,4.0,-4.0,-7.0,-5.0,-1.0,1.0,-2.0,-5.0,-4.0,-6.0,-15.0,4
-1.0,-2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,17.0,-3.0,-2.0,-2.0,-4.0,0.0,-7.0,5.0,-27.0,4.0,1.0,-2.0,-4.0,1.0,6.0,2.0,-35.0,-6.0,0.0,1.0,1.0,2.0,2.0,-16.0,42.0,4.0,-1.0,-3.0,-3.0,-3.0,4.0,11.0,5.0,2.0,1.0,0.0,0.0,-8.0,-4.0,-2.0,25.0,-2.0,-5.0,-3.0,-5.0,-5.0,-4.0,5.0,2.0,1.0,1.0,-2.0,-2.0,-3.0,-6.0,-17.0,4
-32.0,-2.0,1.0,3.0,2.0,-4.0,0.0,-7.0,-31.0,-5.0,1.0,1.0,-1.0,1.0,1.0,-9.0,43.0,-1.0,-4.0,-2.0,6.0,8.0,3.0,21.0,8.0,0.0,0.0,-2.0,-2.0,-6.0,-6.0,14.0,-38.0,-10.0,-3.0,-4.0,-5.0,0.0,-6.0,-28.0,22.0,3.0,-2.0,-1.0,-7.0,-6.0,-4.0,-5.0,4.0,-3.0,-1.0,-3.0,-6.0,-6.0,-2.0,1.0,0.0,1.0,-2.0,0.0,3.0,2.0,9.0,4.0,4
1.0,1.0,-3.0,2.0,0.0,8.0,2.0,7.0,-9.0,-2.0,0.0,-2.0,1.0,3.0,-4.0,-8.0,2.0,-2.0,0.0,-1.0,-4.0,-6.0,-7.0,-1.0,7.0,-2.0,-2.0,0.0,-1.0,0.0,-2.0,2.0,16.0,-1.0,2.0,-3.0,-1.0,-3.0,0.0,9.0,-49.0,-2.0,-1.0,1.0,7.0,6.0,1.0,-30.0,-18.0,-3.0,0.0,-2.0,-10.0,-7.0,5.0,0.0,19.0,3.0,-2.0,-4.0,-1.0,-4.0,-19.0,5.0,4
